Siebel Enterprise Applications Siebel Server Manager, Version 7.5.3.17 [16285] LANG_INDEPENDENT
Copyright (c) 2001 Siebel Systems, Inc.  All rights reserved.

This software is the property of Siebel Systems, Inc., 2207 Bridgepointe Parkway,
San Mateo, CA 94404.

User agrees that any use of this software is governed by: (1) the applicable
user limitations and other terms and conditions of the license agreement which
has been entered into with Siebel Systems or its authorized distributors; and
(2) the proprietary and restricted rights notices included in this software.

WARNING: THIS COMPUTER PROGRAM IS PROTECTED BY U.S. AND INTERNATIONAL LAW.
UNAUTHORIZED REPRODUCTION, DISTRIBUTION OR USE OF THIS PROGRAM, OR ANY PORTION
OF IT, MAY RESULT IN SEVERE CIVIL AND CRIMINAL PENALTIES, AND WILL BE
PROSECUTED TO THE MAXIMUM EXTENT POSSIBLE UNDER THE LAW.

If you have received this software in error, please notify Siebel Systems
immediately at (650) 295-5000.

Type "help" for list of commands, "help <topic>" for detailed help

Connected to 1 server(s) out of a total of 1 server(s) in the enterprise

srvrmgr:foobarcrm1> load preferences
File: D:\sea752\client\BIN\.Siebel_svrmgr.pref

srvrmgr:foobarcrm1> list comp

SV_NAME     CC_ALIAS           CC_NAME                               CT_ALIAS  CG_ALIAS      CC_RUNMODE   CP_DISP_RUN_STATE  CP_NUM_RUN_TASKS  CP_MAX_TASKS  CP_ACTV_MTS_PROCS  CP_MAX_MTS_PROCS  CP_START_TIME        CP_END_TIME  CP_STATUS  CC_INCARN_NO  CC_DESC_TEXT
----------  -----------------  ------------------------------------  --------  ------------  -----------  -----------------  ----------------  ------------  -----------------  ----------------  -------------------  -----------  ---------  ------------  ------------
foobarcrm1  BusIntBatchMgr     Business Integration Batch Manager              EAI           Batch        Ativado            0                 20            1                  1                 2013-03-16 05:03:34
foobarcrm1  BusIntMgr          Business Integration Manager                    EAI           Batch        Ativado            0                 20            1                  1                 2013-03-16 05:03:34
foobarcrm1  ClientAdmin        Client Administration                           System        Background   Ativado            0                 1                                                  2013-03-16 05:03:34
foobarcrm1  CommConfigMgr      Communications Configuration Manager            CommMgmt      Batch        Ativado            0                 20            1                  1                 2013-03-16 05:03:34
foobarcrm1  CommInboundMgr     Communications Inbound Manager                  CommMgmt      Batch        Ativado            0                 20            1                  1                 2013-03-16 05:03:34
foobarcrm1  CommOutboundMgr    Communications Outbound Manager                 CommMgmt      Batch        Ativado            0                 50            1                  1                 2013-03-16 05:03:34
foobarcrm1  CommSessionMgr     Communications Session Manager                  CommMgmt      Batch        Ativado            0                 20            1                  1                 2013-03-16 05:03:34
foobarcrm1  DbXtract           Database Extract                                Remote        Batch        Ativado            0                 10                                                 2013-03-16 05:03:34
foobarcrm1  EAIObjMgr_ptb      EAI Object Manager (PTB)                        EAI           Interactive  Ativado            0                 20            1                  1                 2013-03-16 05:03:34
foobarcrm1  MailMgr            Email Manager                                   CommMgmt      Background   Ativado            0                 20                                                 2013-03-16 05:03:34
foobarcrm1  EIM                Enterprise Integration Mgr                      EAI           Batch        Ativado            0                 5                                                  2013-03-16 05:03:34
foobarcrm1  FSMSrvr            File System Manager                             System        Batch        Ativado            0                 20            1                  1                 2013-03-16 05:03:34
foobarcrm1  GenNewDb           Generate New Database                           Remote        Batch        Ativado            0                 1                                                  2013-03-16 05:03:34
foobarcrm1  GenTrig            Generate Triggers                               Workflow      Batch        Ativado            0                 1                                                  2013-03-16 05:03:34
foobarcrm1  PageMgr            Page Manager                                    CommMgmt      Background   Ativado            0                 20                                                 2013-03-16 05:03:34
foobarcrm1  PDbXtract          Parallel Database Extract                       Remote        Batch        Em execução        4                 10            1                  1                 2013-03-16 05:03:34
foobarcrm1  RepAgent           Replication Agent                               Remote        Background   Ativado            0                 1                                                  2013-03-16 05:03:34
foobarcrm1  ServerMgr          Server Manager                                  System        Interactive  Em execução        1                 20                                                 2013-03-16 05:03:34
foobarcrm1  SRBroker           Server Request Broker                           System        Interactive  Em execução        3                 100           1                  1                 2013-03-16 05:03:34
foobarcrm1  SRProc             Server Request Processor                        System        Interactive  Fax                0                 20            0                  1                 2013-03-16 05:03:34
foobarcrm1  SynchMgr           Synchronization Manager                         Remote        Interactive  Ativado            0                 100           1                  1                 2013-03-16 05:03:34
foobarcrm1  TxnMerge           Transaction Merger                              Remote        Background   Ativado            0                 10                                                 2013-03-16 05:03:34
foobarcrm1  TxnProc            Transaction Processor                           Remote        Background   Ativado            0                 1                                                  2013-03-16 05:03:34
foobarcrm1  TxnRoute           Transaction Router                              Remote        Background   Ativado            0                 10                                                 2013-03-16 05:03:34
foobarcrm1  UpgKitBldr         Upgrade Kit Builder                             SiebAnywhere  Batch        Ativado            0                 1             1                  1                 2013-03-16 05:03:34
foobarcrm1  WorkActn           Workflow Action Agent                           Workflow      Background   Ativado            0                 5                                                  2013-03-16 05:03:34
foobarcrm1  WorkMon            Workflow Monitor Agent                          Workflow      Background   Ativado            0                 5                                                  2013-03-16 05:03:34
foobarcrm1  WfProcBatchMgr     Workflow Process Batch Manager                  Workflow      Batch        Ativado            0                 20            1                  1                 2013-03-16 05:03:34
foobarcrm1  WfProcMgr          Workflow Process Manager                        Workflow      Batch        Fax                0                 20            0                  1                 2013-03-16 05:03:34
foobarcrm1  ePharmaObjMgr_ptb  ePharma Object Manager (PTB)                    LifeSciences  Interactive  Ativado            0                 20            1                  1                 2013-03-16 05:03:34

30 rows returned.

srvrmgr:foobarcrm1> list comp types

CT_NAME                                                                       CT_RUNMODE                       CT_ALIAS                         CT_DESC_TEXT
SCBTimeout                     600                                    Integer      Subsystem  Load Balancing                  SIS_DEFAULT_SET  SIS_DEFAULT_SET   Resonate CDAction execute timeout (in seconds)
SMTPServer                                                            String       Subsystem  SMTP subsystem                  SIS_NEVER_SET    SIS_NEVER_SET     SMTP Server Name
SMTPServerPort                 25                                     Integer      Subsystem  SMTP subsystem                  SIS_DEFAULT_SET  SIS_DEFAULT_SET   SMTP Server Port
SQLFlags                       0                                      Integer      Subsystem  Event Logging                   SIS_DEFAULT_SET  SIS_DEFAULT_SET   SQL Trace Flags
SRB ReqId                      0                                      String       Subsystem  Infrastructure Core             SIS_DEFAULT_SET  SIS_DEFAULT_SET   SRB RequestId
SRMRequestId                                                          String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     SRM Request Id
SameTimeFlag                                                          String       Subsystem  Abs and Optimizer Subsystem     SIS_NEVER_SET    SIS_NEVER_SET     Same Time Flag
SavePreferences                True                                   Boolean      Subsystem  Object Manager                  SIS_DEFAULT_SET  SIS_DEFAULT_SET   OM - Save Preferences
SearchDefName                                                         String       Subsystem  Object Manager                  SIS_NEVER_SET    SIS_NEVER_SET     Search - Definition Name
SearchEngine                   Fulcrum                                String       Subsystem  Object Manager                                                     Search - Engine Name
SearchInstallDir               d:\sea752\siebsrvr\search\fulcrum      String       Subsystem  Object Manager                                                     Search - Install Directory
SearchRemoteServer             TRUE                                   String       Subsystem  Object Manager                                                     Search - Remote Server
SearchRemoteServerPath         /tcp2048                               String       Subsystem  Object Manager                                                     Search - Remote Server Path
SecurityAdapter                                                       String       Subsystem  Object Manager                  SIS_NEVER_SET    SIS_NEVER_SET     Security Adapter Name
Server                                                                String       Server                                     SIS_NEVER_SET    SIS_NEVER_SET     Siebel Server Name
ServerDesc                                                            String       Server                                     SIS_NEVER_SET    SIS_NEVER_SET     Server Description
ServerHostAddress                                                     String       Server                                     SIS_NEVER_SET    SIS_NEVER_SET     Server Host Address
ShoppingCartView               Current Quote View (eSales)            String       Subsystem  Infrastructure Shopping Servic  SIS_DEFAULT_SET  SIS_DEFAULT_SET   ShoppingCartView
ShutdownTime                   60                                     Integer      Server                                     SIS_DEFAULT_SET  SIS_DEFAULT_SET   Server Shutdown Wait Time
SleepTime                      60                                     Integer      Subsystem  Infrastructure Core             SIS_DEFAULT_SET  SIS_DEFAULT_SET   Sleep Time
SlotStart                                                             String       Subsystem  Abs and Optimizer Subsystem     SIS_NEVER_SET    SIS_NEVER_SET     Slot Start Time
SourceBusObj                                                          String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Source Business Object
SourceIdList                                                          String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Source Id List
StateFileSystemOverride                                               String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     State File System Override
Sub-mode                                                              String       Subsystem  Field Service Invoice Engine    SIS_NEVER_SET    SIS_NEVER_SET     Sub Mode
SvcRegnId                                                             String       Subsystem  Abs and Optimizer Subsystem     SIS_NEVER_SET    SIS_NEVER_SET     Service Region Id
SvcRegnIds                                                            String       Subsystem  Abs and Optimizer Subsystem     SIS_NEVER_SET    SIS_NEVER_SET     Service Region Ids
TableGroupFile                                                        String       Subsystem  Database Access                 SIS_NEVER_SET    SIS_NEVER_SET     Table Groupings File
TableOwnPass                   ********                               String       Subsystem  Database Access                 SIS_NEVER_SET    SIS_NEVER_SET     Table Owner Password
TableOwner                     SIEBEL                                 String       Subsystem  Database Access                                                    Table Owner
TaskRecipMin                                                          String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Task Recipient Minimum
TaskStartDate                                                         String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Task Start Date
TblSpace                                                              String       Subsystem  Database Access                 SIS_NEVER_SET    SIS_NEVER_SET     Tablespace Name
TestAddress                                                           String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Test Address
TestExecutableSearchPath                                              String       Subsystem  Testing Subsystem               SIS_NEVER_SET    SIS_NEVER_SET     Test Exectuable Search Path
TestExecuteMethodName                                                 String       Subsystem  Testing Subsystem               SIS_NEVER_SET    SIS_NEVER_SET     Test Execute Method Name
TestExecuteServiceName                                                String       Subsystem  Testing Subsystem               SIS_NEVER_SET    SIS_NEVER_SET     Test Execute Service Name
TestInputDataSearchPath                                               String       Subsystem  Testing Subsystem               SIS_NEVER_SET    SIS_NEVER_SET     Test Input Data Search Path
TestResultsSearchPath                                                 String       Subsystem  Testing Subsystem               SIS_NEVER_SET    SIS_NEVER_SET     Test Results Search Path
TestScriptSearchPath                                                  String       Subsystem  Testing Subsystem               SIS_NEVER_SET    SIS_NEVER_SET     Test Script Search Path
TestSuiteFileName                                                     String       Subsystem  Testing Subsystem               SIS_NEVER_SET    SIS_NEVER_SET     Test Suite File Name
TestSuiteTestName                                                     String       Subsystem  Testing Subsystem               SIS_NEVER_SET    SIS_NEVER_SET     Test Suite Test Name
TestSuiteWriteResults          True                                   Boolean      Subsystem  Testing Subsystem               SIS_DEFAULT_SET  SIS_DEFAULT_SET   Test Suite Write Results
TraceFlags                     0                                      Integer      Subsystem  Event Logging                   SIS_DEFAULT_SET  SIS_DEFAULT_SET   Trace Flags
UpdateInterval                 1440                                   Integer      Subsystem  Categorization Manager          SIS_DEFAULT_SET  SIS_DEFAULT_SET   KB Update Interval
UpgComponent                   Siebel HQ Server                       String       Server                                     SIS_DEFAULT_SET  SIS_DEFAULT_SET   Upgrade Component
UpperThreshold                 100                                    Integer      Subsystem  Multi-Threading                 SIS_DEFAULT_SET  SIS_DEFAULT_SET   Local load balancing upper threshold
UseSCB                         False                                  Boolean      Server                                                                        Use Siebel Connection Broker
UseSCBBatchmode                True                                   Boolean      Subsystem  Load Balancing                  SIS_DEFAULT_SET  SIS_DEFAULT_SET   Use Batch Registeration Mode
Username                       SADMIN                                 String       Subsystem  Database Access                                                    User Name
UsernameBCField                                                       String       Subsystem  Object Manager                  SIS_NEVER_SET    SIS_NEVER_SET     OM - Username BC Field
VersionCheck                   False                                  Boolean      Server                                     SIS_DEFAULT_SET  SIS_DEFAULT_SET   Version Check
Vertical                       sia                                    String       Subsystem  Vertical                                                           OM - Vertical
WebCollabEnable                False                                  Boolean      Subsystem  Web Collaboration Subsystem     SIS_DEFAULT_SET  SIS_DEFAULT_SET   Web Collab Enable
WebCollabEnableSimulation      False                                  Boolean      Subsystem  Web Collaboration Subsystem     SIS_DEFAULT_SET  SIS_DEFAULT_SET   Web Collab Enable Simulation
WebCollabLangCodeMap           PIXION_LANGCODE_MAP                    String       Subsystem  Web Collaboration Subsystem                                        Web Collab Language Code Map
WebCollabLogFile               WebCollab.log                          String       Subsystem  Web Collaboration Subsystem     SIS_DEFAULT_SET  SIS_DEFAULT_SET   Web Collab Log File
WebCollabLogLevel              0                                      Integer      Subsystem  Web Collaboration Subsystem     SIS_DEFAULT_SET  SIS_DEFAULT_SET   Web Collab Log Level
WebCollabServer                CHANGE_ME                              String       Subsystem  Web Collaboration Subsystem                                        Web Collab Server
WebCollabType                  Siebel eCollaboration                  String       Subsystem  Web Collaboration Subsystem                                        Web Collab Package
WebCollabUseSiebelSessionId    True                                   Boolean      Subsystem  Web Collaboration Subsystem     SIS_DEFAULT_SET  SIS_DEFAULT_SET   Web Collab Using Siebel Session Id
WebCollabUseSiebelUQ           True                                   Boolean      Subsystem  Web Collaboration Subsystem     SIS_DEFAULT_SET  SIS_DEFAULT_SET   Web Collab Using Siebel UQ
WebServer                                                             String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Web Server
eProdCfgAutoMatchInstance      False                                  Boolean      Subsystem  Object Manager                  SIS_DEFAULT_SET  SIS_DEFAULT_SET   Product Configurator - Auto match quote on reconfigure
eProdCfgCheckSelfContainded    True                                   Boolean      Subsystem  Object Manager                  SIS_DEFAULT_SET  SIS_DEFAULT_SET   Product Configurator - Check if Complex Product is Self-containded
eProdCfgKeepAliveTime          900                                    Integer      Subsystem  Object Manager                  SIS_DEFAULT_SET  SIS_DEFAULT_SET   Product Configurator - Keep Alive Time of Idle Session
eProdCfgMaxNumbOfWorkerReuses  10                                     Integer      Subsystem  Object Manager                  SIS_DEFAULT_SET  SIS_DEFAULT_SET   Product Configurator - Number of Reuse for each Worker
eProdCfgNumOfCachedObjects     1000                                   Integer      Subsystem  Object Manager                  SIS_DEFAULT_SET  SIS_DEFAULT_SET   Product Configurator - Number of Objects Cached in Memory
eProdCfgNumbOfCachedCatalogs   10                                     Integer      Subsystem  Object Manager                  SIS_DEFAULT_SET  SIS_DEFAULT_SET   Product Configurator - Number of Catalogs Cached in Memory
eProdCfgNumbOfCachedFactories  10                                     Integer      Subsystem  Object Manager                  SIS_DEFAULT_SET  SIS_DEFAULT_SET   Product Configurator - Number of Factories Cached in Memory
eProdCfgNumbOfCachedWorkers    50                                     Integer      Subsystem  Object Manager                  SIS_DEFAULT_SET  SIS_DEFAULT_SET   Product Configurator - Number of Workers Cached in Memory
eProdCfgRemote                 False                                  Boolean      Subsystem  Object Manager                  SIS_DEFAULT_SET  SIS_DEFAULT_SET   Product Configurator - Use Remote Service
eProdCfgServer                                                        String       Subsystem  Object Manager                  SIS_NEVER_SET    SIS_NEVER_SET     Product Configurator - Remote Server Name
eProdCfgSnapshotFlg            False                                  Boolean      Subsystem  Object Manager                  SIS_DEFAULT_SET  SIS_DEFAULT_SET   Product Configurator - Collect and Use the snapshots of the Cfg Objects
eProdCfgTimeOut                20                                     Integer      Subsystem  Object Manager                  SIS_DEFAULT_SET  SIS_DEFAULT_SET   Product Configurator - Time Out of Connection
eProdCfgTryBypassIlog          True                                   Boolean      Subsystem  Object Manager                  SIS_DEFAULT_SET  SIS_DEFAULT_SET   Product Configurator - Try to  Restore Quote witout Ilog
eProdCfgWorkerMemReleaseFlg    False                                  Boolean      Subsystem  Object Manager                  SIS_DEFAULT_SET  SIS_DEFAULT_SET   Product Configurator - Release Worker Memory at the end of session

288 rows returned.

srvrmgr:foobarcrm1> list params for component SRProc

PA_ALIAS              PA_VALUE           PA_DATATYPE  PA_SCOPE   PA_SUBSYSTEM                 PA_SETLEVEL            PA_DISP_SETLEVEL       PA_NAME
--------------------  -----------------  -----------  ---------  ---------------------------  ---------------------  ---------------------  --------------------------------------------
16KTblSpace                              String       Subsystem  Database Access              SIS_NEVER_SET          SIS_NEVER_SET          16K Tablespace Name
32KTblSpace                              String       Subsystem  Database Access              SIS_NEVER_SET          SIS_NEVER_SET          32K Tablespace Name
AutoRestart           False              Boolean      Subsystem  Process Management           SIS_DEFAULT_SET        SIS_DEFAULT_SET        Auto Restart
CACertFileName                           String       Subsystem  Networking                   SIS_NEVER_SET          SIS_NEVER_SET          CA certificate file name
CertFileName                             String       Subsystem  Networking                   SIS_NEVER_SET          SIS_NEVER_SET          Certificate file name
CommType              TCPIP              String       Subsystem  Networking                   SIS_DEFAULT_SET        SIS_DEFAULT_SET        Communication Transport
CompVIP                                  String       Subsystem  Networking                   SIS_NEVER_SET          SIS_NEVER_SET          Component Virtual IP Address
Compress              NONE               String       Subsystem  Networking                   SIS_DEFAULT_SET        SIS_DEFAULT_SET        Compression Type
ConnIdleTime          -1                 Integer      Subsystem  Networking                   SIS_DEFAULT_SET        SIS_DEFAULT_SET        SISNAPI connection maximum idle time
Connect               SiebSrvr_DEV       String       Subsystem  Database Access                                                            ODBC Data Source
Crypt                 None               String       Subsystem  Networking                                                                 Encryption Type
DB2DisableAutoCommit  Y                  String       Subsystem  Database Access              SIS_DEFAULT_SET        SIS_DEFAULT_SET        Disable Autocommit
DB2DisableMinMemMode                     String       Subsystem  Database Access              SIS_NEVER_SET          SIS_NEVER_SET          Disable DB2 CLI MinMemMode
DBRollbackSeg                            String       Subsystem  Database Access              SIS_NEVER_SET          SIS_NEVER_SET          DataBase Rollback Segment Name
DeleteOldReqs         True               Boolean      Component                               SIS_DEFAULT_SET        SIS_DEFAULT_SET        Enable Deletion of Old Requests
DfltTasks             1                  Integer      Subsystem  Process Management           SIS_COMPDEF_LEVEL_SET  SIS_COMPDEF_LEVEL_SET  Default Tasks
ErrorFlags            0                  Integer      Subsystem  Event Logging                SIS_DEFAULT_SET        SIS_DEFAULT_SET        Error Flags
FileSystem            \\foobarcrm1\fs    String       Subsystem  Infrastructure Core                                                        Siebel File System
HTTPKeepAlive         0                  Integer      Subsystem  Networking                   SIS_DEFAULT_SET        SIS_DEFAULT_SET        Server http keepalive time
IdxSpace                                 String       Subsystem  Database Access              SIS_NEVER_SET          SIS_NEVER_SET          Indexspace Name
KeyFileName                              String       Subsystem  Networking                   SIS_NEVER_SET          SIS_NEVER_SET          Private key file name
KeyFilePassword       ********           String       Subsystem  Networking                   SIS_NEVER_SET          SIS_NEVER_SET          Private key file password
Lang                  PTB                String       Subsystem  Infrastructure Core                                                        Language Code
LogArchive            10                 Integer      Subsystem  Event Logging                SIS_DEFAULT_SET        SIS_DEFAULT_SET        Log Archive Keep
LogTimestamp          False              Boolean      Subsystem  Event Logging                SIS_DEFAULT_SET        SIS_DEFAULT_SET        Log Print Timestamp
LogUseSharedFile      False              Boolean      Subsystem  Event Logging                SIS_DEFAULT_SET        SIS_DEFAULT_SET        Use Shared Log File
LongTblSpace                             String       Subsystem  Database Access              SIS_NEVER_SET          SIS_NEVER_SET          Long Tablespace Name
MaxMTServers          1                  Integer      Subsystem  Multi-Threading              SIS_COMPDEF_LEVEL_SET  SIS_COMPDEF_LEVEL_SET  Maximum MT Servers
MaxTasks              20                 Integer      Subsystem  Process Management           SIS_COMPDEF_LEVEL_SET  SIS_COMPDEF_LEVEL_SET  Maximum Tasks
MemoryBasedRecycle    False              Boolean      Subsystem  Multi-Threading              SIS_DEFAULT_SET        SIS_DEFAULT_SET        Memory-based multithread component recycling
MemoryLimit           1500               Integer      Subsystem  Multi-Threading              SIS_DEFAULT_SET        SIS_DEFAULT_SET        Process memory usage limit
MinMTServers          1                  Integer      Subsystem  Multi-Threading              SIS_COMPDEF_LEVEL_SET  SIS_COMPDEF_LEVEL_SET  Minimum MT Servers
MinUpTime             60                 Integer      Subsystem  Process Management           SIS_DEFAULT_SET        SIS_DEFAULT_SET        Minimum Up Time
NumRestart            10                 Integer      Subsystem  Process Management           SIS_DEFAULT_SET        SIS_DEFAULT_SET        Numbers of Restarts
NumRetries            10000              Integer      Subsystem  Recovery                     SIS_DEFAULT_SET        SIS_DEFAULT_SET        Number of Retries
Password              ********           String       Subsystem  Database Access                                                            Password
PeerAuth              False              Boolean      Subsystem  Networking                   SIS_DEFAULT_SET        SIS_DEFAULT_SET        Peer Authentication
PeerCertValidation    False              Boolean      Subsystem  Networking                   SIS_DEFAULT_SET        SIS_DEFAULT_SET        Validate peer certificate
PortNumber            0                  Integer      Subsystem  Networking                   SIS_DEFAULT_SET        SIS_DEFAULT_SET        Static Port Number
RecycleFactor         0                  Integer      Subsystem  Multi-Threading              SIS_DEFAULT_SET        SIS_DEFAULT_SET        Recycle Factor
Repository            Siebel Repository  String       Subsystem  Database Access              SIS_DEFAULT_SET        SIS_DEFAULT_SET        Siebel Repository
RetryInterval         5                  Integer      Subsystem  Recovery                     SIS_DEFAULT_SET        SIS_DEFAULT_SET        Retry Interval
RetryUpTime           600                Integer      Subsystem  Recovery                     SIS_DEFAULT_SET        SIS_DEFAULT_SET        Retry Up Time
SARMEnabled           False              Boolean      Subsystem  (SARM) Response Measurement  SIS_DEFAULT_SET        SIS_DEFAULT_SET        SARM Enabled
SARMMaxFileSize       15000000           Integer      Subsystem  (SARM) Response Measurement  SIS_DEFAULT_SET        SIS_DEFAULT_SET        SARM Data File Size Limit
SARMMaxMemory         4000000            Integer      Subsystem  (SARM) Response Measurement  SIS_DEFAULT_SET        SIS_DEFAULT_SET        SARM Memory Size Limit
SQLFlags              0                  Integer      Subsystem  Event Logging                SIS_DEFAULT_SET        SIS_DEFAULT_SET        SQL Trace Flags
SQLTraceThreshold                        String       Subsystem  Database Access              SIS_NEVER_SET          SIS_NEVER_SET          SQL Trace Threshold
SRB ReqId             0                  String       Subsystem  Infrastructure Core          SIS_DEFAULT_SET        SIS_DEFAULT_SET        SRB RequestId
SessPerSisnConn       20                 Integer      Subsystem  Interactive                  SIS_DEFAULT_SET        SIS_DEFAULT_SET        Number of Sessions per SISNAPI Connection
SleepTime             60                 Integer      Subsystem  Infrastructure Core          SIS_DEFAULT_SET        SIS_DEFAULT_SET        Sleep Time
TableGroupFile                           String       Subsystem  Database Access              SIS_NEVER_SET          SIS_NEVER_SET          Table Groupings File
TableOwnPass          ********           String       Subsystem  Database Access              SIS_NEVER_SET          SIS_NEVER_SET          Table Owner Password
TableOwner            SIEBEL             String       Subsystem  Database Access                                                            Table Owner
TblSpace                                 String       Subsystem  Database Access              SIS_NEVER_SET          SIS_NEVER_SET          Tablespace Name
TraceFlags            0                  Integer      Subsystem  Event Logging                SIS_DEFAULT_SET        SIS_DEFAULT_SET        Trace Flags
UpperThreshold        100                Integer      Subsystem  Multi-Threading              SIS_DEFAULT_SET        SIS_DEFAULT_SET        Local load balancing upper threshold
Username              SADMIN             String       Subsystem  Database Access                                                            User Name

58 rows returned.

srvrmgr:foobarcrm1> list comp def SRProc

CC_NAME                                                                       CT_NAME                                                                       CC_RUNMODE                       CC_ALIAS                         CC_DISP_ENABLE_ST                                              CC_DESC_TEXT                                                                                                                                                                                                                                                 CG_NAME                                                                       CG_ALIAS                         CC_INCARN_NO
----------------------------------------------------------------------------  ----------------------------------------------------------------------------  -------------------------------  -------------------------------  -------------------------------------------------------------  --------------------------------------------------------------------------------------------------------------------  ----------------------------------------------------------------------------  -------------------------------  -----------------------
Server Request Processor                                                      Server Request Processor (SRP)                                                Interactive                      SRProc                           Active                                                         Server Request scheduler and request/notification store and forward processor                                                                                                                                                                                System Management                                                             System                           0

1 row returned.

srvrmgr:foobarcrm1> list tasks

SV_NAME     CC_ALIAS           TK_TASKID  TK_PID  TK_DISP_RUNSTATE  CC_RUNMODE   TK_START_TIME        TK_END_TIME          TK_STATUS                                                                                                                CG_ALIAS      TK_PARENT_T  CC_INCARN_NO  TK_LABEL                  TK_TASKTYPE  TK_PING_TIM
----------  -----------------  ---------  ------  ----------------  -----------  -------------------  -------------------  --------------------------------------------------------------------------------------------------------------------  ------------  -----------  ------------  ------------------------  -----------  -----------
foobarcrm1  ServerMgr          12839              Concluído         Interactive  2013-04-17 08:55:04  2013-04-17 08:55:05  Eliminando                                                                                                               System                     0                                       Normal
foobarcrm1  ServerMgr          12838      608     Em execução       Interactive  2013-04-17 08:54:48                       Processando comando "Listar tarefas"                                                                                     System                     0                                       Normal
foobarcrm1  ServerMgr          12837              Concluído         Interactive  2013-04-17 08:54:03  2013-04-17 08:54:03  Eliminando                                                                                                               System                     0                                       Normal
foobarcrm1  ServerMgr          12836              Concluído         Interactive  2013-04-17 08:53:02  2013-04-17 08:53:02  Eliminando                                                                                                               System                     0                                       Normal
foobarcrm1  ServerMgr          12835              Concluído         Interactive  2013-04-17 08:52:43  2013-04-17 08:54:39  Eliminando                                                                                                               System                     0                                       Normal
foobarcrm1  ServerMgr          12834              Concluído         Interactive  2013-04-17 08:52:00  2013-04-17 08:52:01  Eliminando                                                                                                               System                     0                                       Normal
foobarcrm1  ServerMgr          12833              Concluído         Interactive  2013-04-17 08:50:59  2013-04-17 08:50:59  Eliminando                                                                                                               System                     0                                       Normal
foobarcrm1  ServerMgr          12832              Concluído         Interactive  2013-04-17 08:49:58  2013-04-17 08:49:58  Eliminando                                                                                                               System                     0                                       Normal
foobarcrm1  ServerMgr          12831              Concluído         Interactive  2013-04-17 08:48:57  2013-04-17 08:48:57  Eliminando                                                                                                               System                     0                                       Normal
foobarcrm1  ServerMgr          12830              Concluído         Interactive  2013-04-17 08:47:55  2013-04-17 08:47:56  Eliminando                                                                                                               System                     0                                       Normal
foobarcrm1  ServerMgr          12829              Concluído         Interactive  2013-04-17 08:46:54  2013-04-17 08:46:55  Eliminando                                                                                                               System                     0                                       Normal
foobarcrm1  ServerMgr          12828              Concluído         Interactive  2013-04-17 08:45:53  2013-04-17 08:45:53  Eliminando                                                                                                               System                     0                                       Normal
foobarcrm1  ServerMgr          12827              Concluído         Interactive  2013-04-17 08:44:50  2013-04-17 08:44:52  Eliminando                                                                                                               System                     0                                       Normal
foobarcrm1  ServerMgr          12826              Concluído         Interactive  2013-04-17 08:43:47  2013-04-17 08:43:48  Eliminando                                                                                                               System                     0                                       Normal
foobarcrm1  ServerMgr          12825              Concluído         Interactive  2013-04-17 08:42:41  2013-04-17 08:42:41  Eliminando                                                                                                               System                     0                                       Normal
foobarcrm1  ServerMgr          12824              Concluído         Interactive  2013-04-17 08:41:39  2013-04-17 08:41:40  Eliminando                                                                                                               System                     0                                       Normal
foobarcrm1  ServerMgr          12823              Concluído         Interactive  2013-04-17 08:40:35  2013-04-17 08:40:35  Eliminando                                                                                                               System                     0                                       Normal
foobarcrm1  ServerMgr          12822              Concluído         Interactive  2013-04-17 08:40:07  2013-04-17 08:40:13  Eliminando                                                                                                               System                     0                                       Normal
foobarcrm1  ServerMgr          12821              Concluído         Interactive  2013-04-17 08:39:24  2013-04-17 08:39:24  Eliminando                                                                                                               System                     0                                       Normal
foobarcrm1  ServerMgr          12820              Concluído         Interactive  2013-04-17 08:38:22  2013-04-17 08:38:23  Eliminando                                                                                                               System                     0                                       Normal
foobarcrm1  ePharmaObjMgr_ptb  11638              Concluído         Interactive  2013-04-16 12:33:05  2013-04-16 13:51:03                                                                                                                           LifeSciences               57            SADMIN                    Normal
foobarcrm1  ePharmaObjMgr_ptb  11637              Concluído         Interactive  2013-04-16 12:32:56  2013-04-16 12:48:08                                                                                                                           LifeSciences               57            SADMIN                    Normal
foobarcrm1  ePharmaObjMgr_ptb  11596              Concluído         Interactive  2013-04-16 11:52:09  2013-04-16 11:52:09                                                                                                                           LifeSciences               57            SADMIN                    Normal
foobarcrm1  ePharmaObjMgr_ptb  11594              Concluído         Interactive  2013-04-16 11:51:54  2013-04-16 11:51:54                                                                                                                           LifeSciences               57            SADMIN                    Normal
